doomsdayer	-2.2	1.249	[-3, -1, -4, -3, -4, -3, -1, -1, -1, -1]
dias uteis	-2.4	1.85472	[-3, -2, -4, 1, -4, -3, -2, -4, 1, -4]
doomster	-2.2	0.87178	[-2, -1, -2, -3, -1, -3, -1, -3, -3, -3]
doomsters	-1.6	0.8	[-3, -1, -2, -2, 0, -2, -2, -1, -1, -2]
doomia	-1.1	1.37477	[2, -2, -1, -2, -2, -2, -2, 1, -1, -2]
dork	-1.4	0.66332	[-1, -2, -2, -1, -1, -1, -3, -1, -1, -1]
dorkier	-1.1	0.53852	[-1, -1, -1, -1, -2, 0, -1, -2, -1, -1]
dorkiest	-1.2	0.74833	[-1, -2, -1, -3, -1, 0, -1, -1, -1, -1]
dorks	-0.5	0.67082	[-1, 1, -1, -1, -1, -1, 0, 0, -1, 0]
dorky	-1.1	1.04403	[-1, 0, -1, 1, -1, -1, -3, -2, -2, -1]
duvida	-1.5	0.5	[-1, -1, -2, -2, -1, -1, -2, -1, -2, -2]
duvidoso	-1.5	0.5	[-1, -1, -2, -1, -2, -1, -2, -2, -1, -2]
duvidou	-1.1	1.22066	[-1, -2, -2, 2, -1, -1, -2, -2, -2, 0]
duvidando	-1.6	0.91652	[-1, -3, -2, -1, -1, -1, -2, -2, -3, 0]
duvidosos	-1.3	0.45826	[-1, -1, -1, -1, -1, -2, -1, -2, -2, -1]
duvidoso	-1.4	0.4899	[-1, -1, -2, -1, -2, -2, -1, -1, -2, -1]
duvidoso	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
duvida	-1.2	0.4	[-2, -1, -1, -1, -1, -1, -1, -1, -1, -2]
duvidando	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -1, -1, -2, -2]
duvidosamente	-1.4	0.4899	[-2, -2, -1, -1, -1, -1, -1, -2, -2, -1]
sem duvida	0.9	1.51327	[2, 2, 1, 2, -2, 2, -2, 1, 1, 2]
sem duvida	1.2	0.9798	[2, 1, 1, 2, 0, -1, 2, 1, 2, 2]
falta de duvida	0.8	0.9798	[2, 1, 2, 0, 0, 0, 2, -1, 1, 1]
duvidas	-1.2	0.6	[-2, -1, -1, -1, -2, -2, -1, 0, -1, -1]
douche	-1.5	1.68819	[-3, -2, -3, 1, 1, -2, -3, -2, 1, -3]
babaca	-3.0	0.44721	[-3, -3, -3, -3, -3, -3, -2, -3, -4, -3]
abatido	-1.8	0.74833	[-1, -1, -1, -2, -2, -2, -1, -3, -3, -2]
desanimado	-2.3	0.78102	[-1, -2, -2, -4, -2, -2, -2, -3, -3, -2]
desvantagem	-1.0	0.7746	[-1, -1, -1, -1, -1, -1, -2, 1, -2, -1]
arrastar	-0.9	0.83066	[-1, -2, -1, -1, -2, -1, -1, 1, 0, -1]
arrastada	-0.2	1.07703	[-2, -1, 0, 0, -1, 0, 0, 1, 2, -1]
arrasta-se	-0.7	0.64031	[0, -1, 0, -1, -1, -2, -1, 0, 0, -1]
drenado	-1.5	0.5	[-1, -1, -2, -2, -1, -2, -1, -2, -1, -2]
temerar	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -3, -1, -1, -2]
temido	-2.7	0.64031	[-2, -3, -3, -3, -4, -3, -2, -2, -2, -3]
terrivel	-1.9	1.86815	[-4, -2, -2, 2, -1, -4, -1, 0, -3, -4]
terrivelmente	-2.7	1.26886	[-4, -4, -3, -4, -3, -1, -2, -1, -1, -4]
terrivel	-3.2	0.87178	[-3, -4, -2, -3, -4, -4, -2, -2, -4, -4]
terriveis	-2.4	1.2	[-4, -3, -3, -2, -3, -2, -4, 0, -1, -2]
temendo	-2.4	0.8	[-3, -2, -2, -2, -2, -2, -3, -4, -3, -1]
dreadlock	-0.4	0.66332	[0, 0, 0, 0, 0, -1, -2, 0, -1, 0]
dreadlocks	-0.2	0.9798	[0, 0, 0, 0, 0, -1, -2, 2, 0, -1]
dreadnought	-0.6	1.35647	[-2, 0, 0, 0, -3, 0, -1, -2, 0, 2]
dreadnoughts	-0.4	0.66332	[0, -1, -1, 0, 0, 0, 0, 0, -2, 0]
teme	-1.4	1.42829	[0, -1, 0, 0, -3, -3, 0, -4, -2, -1]
sonhe	1.0	1.18322	[0, 1, 2, 0, 0, 3, 0, 3, 1, 0]
sonhos	1.7	1.1	[2, 2, 3, 0, 1, 1, 1, 4, 1, 2]
aborrecido	-1.4	0.4899	[-1, -1, -2, -1, -1, -2, -2, -1, -2, -1]
droopy	-0.8	0.74833	[-1, -1, 0, -1, -2, 0, 0, -1, 0, -2]
solta	-1.1	0.53852	[0, -1, -1, -1, -2, -1, -2, -1, -1, -1]
afogar	-2.7	1.00499	[-4, -2, -2, -4, -4, -2, -3, -1, -3, -2]
afogado	-2.9	0.7	[-2, -3, -3, -3, -2, -4, -4, -2, -3, -3]
se afoga	-2.2	1.6	[-3, -3, -3, -4, -2, -3, -1, -2, 2, -3]
bebado	-1.4	0.91652	[-3, -1, 0, -2, 0, -1, -1, -2, -2, -2]
duvidoso	-1.5	0.5	[-1, -2, -2, -1, -1, -2, -1, -1, -2, -2]
dud	-1.0	0.89443	[-1, -1, -1, 0, -3, 0, -1, 0, -1, -2]
macante	-1.7	0.45826	[-2, -2, -2, -1, -2, -2, -2, -1, -1, -2]
dullard	-1.6	0.66332	[-2, -1, -1, -2, -2, -1, -1, -2, -1, -3]
dullards	-1.8	0.87178	[-1, -3, -1, -1, -3, -1, -1, -2, -3, -2]
embotado	-1.5	0.5	[-2, -1, -2, -1, -1, -1, -2, -2, -1, -2]
mais aborrecido	-1.7	0.64031	[-3, -1, -2, -2, -2, -1, -2, -1, -1, -2]
mais aborrecido	-1.7	1.00499	[-1, -4, -1, -1, -2, -3, -2, -1, -1, -1]
embotamento	-1.1	0.7	[-1, -2, 0, -1, -2, -2, 0, -1, -1, -1]
chato	-1.1	0.53852	[-2, -1, -1, -1, -1, -1, -1, -1, 0, -2]
insensibilidade	-1.4	0.8	[-1, -1, -1, -1, -1, -1, -3, -1, -3, -1]
opacias	-1.9	1.04403	[-3, -2, -1, -1, -3, -1, -4, -1, -2, -1]
aborrece	-1.0	0.44721	[-1, -1, -1, -1, -1, -1, 0, -1, -1, -2]
dullsville	-2.4	0.8	[-2, -2, -4, -3, -2, -2, -3, -2, -3, -1]
devagar	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -2]
burro	-2.3	0.9	[-4, -2, -2, -2, -2, -2, -4, -2, -2, -1]
idiota	-2.6	1.0198	[-3, -3, -4, -4, -1, -2, -3, -3, -1, -2]
haltere	-0.8	0.9798	[0, -1, -3, -2, 0, -1, 0, 0, -1, 0]
halteres	-0.2	0.4	[0, -1, 0, 0, 0, 0, 0, -1, 0, 0]
dumbcane	-0.3	0.45826	[0, 0, 0, 0, 0, -1, -1, 0, -1, 0]
dumbcanes	-0.6	1.2	[0, 0, -1, -1, -1, 2, 0, -1, -3, -1]
dumbed	-1.4	0.4899	[-2, -1, -2, -2, -2, -1, -1, -1, -1, -1]
mais burro	-1.5	0.5	[-2, -1, -2, -1, -2, -1, -1, -2, -2, -1]
mais tonto	-2.3	1.00499	[-3, -1, -3, -4, -2, -1, -2, -3, -1, -3]
estupefato	-0.1	1.92094	[3, -2, -1, -1, 1, 1, -3, 3, -1, -1]
estupefato	-1.6	1.11355	[-2, 0, -2, 0, -2, -1, -4, -1, -2, -2]
dumbfounder	-1.0	0.89443	[-2, 0, 0, 0, -2, -1, -2, 0, -2, -1]
estupefatos	-1.0	0.89443	[-1, -3, -1, 0, -2, 0, -1, 0, -1, -1]
estupefato	-0.8	0.74833	[-1, -2, 0, -1, -1, 0, 0, -1, 0, -2]
dumbfounds	-0.3	1.26886	[0, -1, -1, 0, 0, -1, -1, -2, 0, 3]
idiota	-2.6	0.66332	[-3, -4, -3, -2, -2, -3, -3, -2, -2, -2]
dumbheads	-1.9	0.83066	[-2, -2, -2, -1, -2, -1, -2, -4, -1, -2]
dumbing	-0.5	1.0247	[-1, 2, -1, 0, -1, -2, -1, 0, 0, -1]
idiotamente	-1.3	1.00499	[-2, -1, -2, -3, 1, -2, -1, -1, -1, -1]
mudez	-1.9	0.53852	[-2, -2, -2, -2, -2, -3, -2, -2, -1, -1]
burro	-1.5	0.67082	[-1, -1, -1, -3, -2, -1, -2, -1, -2, -1]
dumbstruck	-1.0	1.34164	[-1, -2, 0, 0, -2, 1, -3, 1, -2, -2]
dumbwaiter	0.2	1.07703	[0, 0, 0, 0, 2, 0, 2, 0, -2, 0]
nomadas	-0.1	0.3	[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]
despejar	-1.6	0.91652	[-3, -2, -1, -2, -1, -3, -2, -1, -1, 0]
dumpcart	-0.6	0.8	[0, -2, -1, 0, 0, 0, -1, 0, -2, 0]
despejado	-1.7	0.78102	[-2, -3, -2, -1, -1, -1, -3, -2, -1, -1]
dumper	-1.2	0.87178	[-2, -3, -1, -1, -1, -2, 0, -1, 0, -1]
dumpers	-0.8	0.6	[0, 0, -2, -1, -1, 0, -1, -1, -1, -1]
dumpier	-1.4	0.66332	[-2, -1, -2, -1, -1, -2, 0, -2, -1, -2]
mais dificil	-1.6	1.35647	[-1, -2, -2, -3, -2, -4, 1, 0, -1, -2]
dumpiness	-1.2	0.6	[-2, -1, 0, -1, -1, -2, -1, -2, -1, -1]
dumping	-1.3	1.1	[-3, -2, -2, 0, -2, -1, -1, 1, -1, -2]
dumpings	-1.1	0.83066	[-2, 0, -1, -1, 0, -1, -2, -2, 0, -2]
dumpish	-1.8	0.6	[-2, -1, -2, -3, -2, -2, -1, -2, -2, -1]
bolinho de massa	0.4	0.91652	[0, 0, 1, 0, -1, 2, 2, 0, 0, 0]
dumplings	-0.3	1.26886	[0, 0, 0, 0, 2, 0, 0, 0, -2, -3]
lixoes	-1.7	0.9	[-3, -2, -3, -1, -1, -3, -1, -1, -1, -1]
deposito de lixo	-0.6	0.91652	[0, -2, 0, -2, 0, 0, 0, -2, 0, 0]
lata de lixo	-1.0	0.89443	[0, -1, 0, -2, -2, -2, 0, 0, -1, -2]
dumpy	-1.7	0.78102	[-3, -2, -3, -1, -1, -2, -2, -1, -1, -1]
enganar	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -2, -1, -2, -1]
enganado	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
morar	0.5	0.92195	[2, 1, -1, 0, -1, 1, 1, 1, 1, 0]
morava	0.4	0.66332	[2, 0, 0, 0, 0, 1, 1, 0, 0, 0]
morador	0.3	0.64031	[2, 0, 0, 0, 0, 0, 1, 0, 0, 0]
moradores	-0.3	0.9	[-3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
habitacao	0.1	0.53852	[0, 1, 0, 1, 0, 0, 0, -1, 0, 0]
habita	-0.1	0.53852	[0, 0, 0, 0, -1, 1, -1, 0, 0, 0]
dinamico	1.6	0.8	[1, 1, 1, 3, 1, 1, 2, 3, 2, 1]
dinamico	1.2	0.87178	[1, 2, 0, 1, 0, 2, 2, 2, 2, 0]
dinamicamente	1.5	1.0247	[2, 0, 3, 2, 0, 0, 2, 2, 2, 2]
dinamica	1.1	1.13578	[2, 3, 0, 0, 0, 2, 2, 0, 2, 0]
dinamismo	1.6	1.11355	[0, 2, 0, 2, 0, 2, 3, 3, 2, 2]
dinamismos	1.2	0.9798	[2, 0, 2, 0, 0, 2, 2, 2, 0, 2]
dinamismo	1.4	1.0198	[0, 2, 0, 2, 0, 1, 3, 2, 2, 2]
dinamico	1.5	1.0247	[3, 1, 1, 2, 1, 3, 2, 0, 2, 0]
dinamistas	0.9	0.83066	[1, 0, 0, 0, 0, 2, 2, 1, 2, 1]
dinamite	0.7	2.2383	[-3, 2, 3, 1, 2, 0, 2, 2, 2, -4]
dinamitado	-0.9	1.04403	[0, 0, 0, -1, -1, 0, -2, 0, -2, -3]
dinamiter	-1.2	0.87178	[-1, 0, -1, -1, -2, 0, -1, -1, -2, -3]
dinamitadores	0.4	1.42829	[0, 0, 0, -3, 1, 0, 2, 2, 2, 0]
dinamites	-0.3	1.73494	[0, 0, 4, -1, -1, 0, 0, 0, -2, -3]
dinamico	0.9	1.3	[2, 0, 1, -2, 2, 1, 1, 3, 0, 1]
dinamitar	0.2	1.32665	[-2, 0, 0, 2, -1, -1, 0, 2, 2, 0]
dinamometro	0.3	0.64031	[0, 0, 0, 0, 1, 0, 0, 2, 0, 0]
dinamometros	0.3	0.45826	[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]
dinamometrico	0.3	0.9	[0, 0, 0, 0, 0, 2, 0, 0, 2, -1]
dinamometria	0.6	1.28062	[-2, 0, 0, 0, 0, 2, 2, 2, 0, 2]
dinamos	0.3	0.64031	[1, 0, 0, 0, 0, 0, 0, 0, 2, 0]
dynamotor	0.6	0.91652	[0, 2, 0, 0, 0, 0, 2, 0, 2, 0]
disfuncao	-1.8	0.6	[-2, -3, -2, -1, -2, -1, -2, -1, -2, -2]
ansioso	1.5	0.67082	[1, 3, 1, 2, 2, 2, 1, 1, 1, 1]
ansiosamente	1.6	0.66332	[0, 1, 2, 2, 2, 2, 2, 1, 2, 2]
ansia	1.7	0.45826	[2, 2, 2, 2, 1, 1, 2, 2, 2, 1]
eagers	1.6	0.66332	[2, 2, 3, 1, 2, 1, 1, 1, 2, 1]
fervoroso	2.3	0.64031	[3, 2, 3, 1, 2, 2, 2, 3, 3, 2]
facilidade	1.5	0.92195	[1, 1, 1, 0, 2, 1, 2, 3, 3, 1]
aliviado	1.2	0.74833	[2, 0, 1, 0, 2, 2, 1, 1, 1, 2]
facil	1.5	1.0247	[2, 1, 1, 2, 1, 0, 3, 2, 0, 3]
com facilidade	1.4	0.4899	[2, 2, 1, 1, 1, 1, 2, 2, 1, 1]
cavalete	0.3	0.45826	[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
servidao	1.6	0.91652	[0, 1, 2, 3, 2, 1, 2, 1, 3, 1]
servidoes	0.4	1.11355	[0, 0, 0, 1, 2, -2, 1, 0, 2, 0]
alivia	1.3	0.78102	[2, 0, 1, 0, 2, 2, 2, 1, 1, 2]
mais facil	1.8	0.9798	[1, 1, 2, 2, 4, 3, 2, 1, 1, 1]
mais facil	1.8	1.07703	[2, 4, 1, 3, 2, 0, 2, 2, 1, 1]
facilmente	1.4	0.4899	[2, 1, 1, 2, 1, 2, 1, 2, 1, 1]
facilidade	1.6	0.66332	[2, 1, 1, 2, 3, 2, 1, 1, 2, 1]
aliviar	1.0	0.63246	[0, 0, 2, 1, 1, 2, 1, 1, 1, 1]
facil	1.9	1.04403	[1, 4, 2, 1, 1, 3, 1, 3, 2, 1]
maleavel	1.3	0.45826	[1, 1, 1, 1, 1, 1, 2, 2, 2, 1]
facilidade	1.5	0.67082	[1, 2, 1, 2, 1, 3, 1, 2, 1, 1]
ecstacy	3.3	1.18743	[4, 4, 3, 4, 4, 0, 3, 3, 4, 4]
extases	2.3	1.34536	[3, 3, 2, 4, 3, 1, 3, -1, 2, 3]
extase	2.9	1.75784	[4, 3, 3, 4, 4, 2, -2, 3, 4, 4]
extatico	2.3	1.34536	[3, 4, 3, 4, 1, 1, 1, 4, 1, 1]
extaticamente	2.8	1.93907	[3, 4, -1, 4, 4, 4, -1, 3, 4, 4]
ecstatics	2.9	0.83066	[1, 3, 4, 4, 3, 3, 3, 2, 3, 3]
estranho	-1.5	0.67082	[-1, -1, -2, -2, -1, -1, -2, -1, -3, -1]
eery	-0.9	1.04403	[-3, -1, -2, -1, -2, 0, 0, 0, 0, 0]
eficaz	2.1	0.83066	[2, 2, 2, 1, 3, 4, 2, 1, 2, 2]
efetivamente	1.9	0.7	[1, 2, 1, 2, 2, 1, 3, 3, 2, 2]
eficiencias	1.6	0.4899	[2, 1, 1, 2, 2, 2, 1, 2, 2, 1]
eficiencia	1.5	0.5	[2, 1, 2, 2, 1, 2, 1, 1, 2, 1]
eficiente	1.8	0.9798	[1, 2, 1, 1, 2, 3, 3, 0, 2, 3]
eficientemente	1.7	0.78102	[1, 3, 2, 1, 3, 1, 1, 2, 2, 1]
effin	-2.3	1.18743	[0, -3, -3, -3, -2, -1, -4, -1, -3, -3]
egoismo	-1.4	0.91652	[-2, -3, -1, -2, -2, 0, 0, -1, -2, -1]
egoismos	-1.0	0.7746	[-1, -1, -1, -1, -1, 0, 0, -1, -3, -1]
egoista	-2.3	0.9	[-2, -1, -2, -3, -4, -2, -3, -3, -1, -2]
egoista	-1.4	1.0198	[-2, -1, -1, -1, -2, 1, -3, -2, -1, -2]
egoista	-0.9	1.57797	[-1, -2, -2, -1, -2, 1, -3, 2, 1, -2]
egoisticamente	-1.8	0.87178	[-2, -1, -1, -2, -1, -3, -3, -1, -1, -3]
egoistas	-1.7	0.78102	[-1, -2, 0, -2, -2, -2, -3, -1, -2, -2]
exaltado	3.2	0.74833	[2, 4, 4, 3, 4, 3, 3, 2, 3, 4]
exaltacao	1.5	1.43178	[1, 2, -2, 2, 2, 3, 0, 3, 2, 2]
elegancia	2.1	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
elegancias	1.8	0.6	[2, 2, 1, 1, 2, 2, 2, 3, 2, 1]
elegancias	1.6	1.0198	[2, 1, 2, 1, 1, 0, 4, 1, 2, 2]
elegancia	2.1	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
elegante	2.1	0.83066	[2, 2, 2, 1, 4, 1, 2, 3, 2, 2]
elegantemente	1.9	0.83066	[2, 1, 1, 3, 2, 2, 1, 3, 3, 1]
embaracar	-1.2	1.66132	[-2, -2, -3, -1, -2, -2, 2, 2, -2, -2]
embaracoso	-1.6	0.8	[-3, -2, -1, -3, -1, -1, -1, -2, -1, -1]
envergonhado	-1.5	0.67082	[-2, -2, -1, -2, -1, -3, -1, -1, -1, -1]
embaracado	-1.1	1.44568	[-2, -1, -2, -3, 1, -1, -1, -2, -2, 2]
envergonha	-1.7	0.78102	[-2, -3, -1, -2, -1, -3, -2, -1, -1, -1]
embaracoso	-1.6	0.8	[-3, -1, -1, -1, -1, -2, -1, -2, -3, -1]
embaracosamente	-1.7	0.64031	[-2, -1, -1, -2, -1, -2, -1, -3, -2, -2]
embaraco	-1.9	0.53852	[-2, -2, -1, -2, -2, -2, -2, -1, -3, -2]
embaracos	-1.7	0.64031	[-2, -1, -2, -1, -1, -2, -2, -1, -2, -3]
amargurado	-0.4	1.35647	[1, -2, -1, 1, -2, 2, 0, -1, 0, -2]
abraco	1.3	1.34536	[3, 2, 1, 3, 2, -1, 2, 1, -1, 1]
emergencia	-1.6	2.05913	[-3, -3, -3, -3, -4, 2, 1, -1, 1, -3]
emocional	0.6	1.0198	[1, -1, 0, 0, 0, 2, 0, 2, 2, 0]
empatico	1.7	1.1	[-1, 3, 2, 2, 2, 1, 3, 1, 2, 2]
esvaziado	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
mais vazio	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
empires	-0.7	0.78102	[0, 0, -1, 0, -1, -1, -2, 0, -2, 0]
esvazia	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
mais vazio	-1.8	1.07703	[-1, -2, -2, -1, -1, -2, -3, 0, -4, -2]
de forma vazia	-1.0	1.41421	[-2, 2, -1, -1, -1, 0, -4, -1, -1, -1]
vazio	-1.9	0.7	[-2, -2, -3, -2, -2, -1, -1, -3, -1, -2]
vazios	-1.5	1.11803	[-1, -1, -3, -1, -1, -1, -2, 0, -4, -1]
emptins	-0.3	0.45826	[0, 0, 0, -1, 0, 0, 0, -1, -1, 0]
vazio	-0.8	0.74833	[-1, -1, -1, -1, -1, -1, -2, 0, -1, 1]
esvaziar	-0.6	1.0198	[2, -1, -1, 0, -1, 0, -1, -1, -2, -1]
encantada	1.6	0.8	[1, 3, 1, 2, 1, 3, 1, 2, 1, 1]
encorajar	2.3	0.78102	[2, 1, 3, 2, 3, 4, 2, 2, 2, 2]
encorajado	1.5	0.5	[1, 2, 2, 2, 2, 2, 1, 1, 1, 1]
encorajamento	1.8	0.9798	[2, 1, 2, 1, 1, 3, 1, 2, 4, 1]
incentivos	2.1	0.7	[3, 2, 3, 2, 1, 2, 3, 2, 2, 1]
incentivador	1.5	0.5	[2, 1, 2, 1, 1, 2, 1, 1, 2, 2]
incentivadores	1.5	0.5	[2, 2, 1, 1, 2, 2, 1, 1, 2, 1]
encorajar	1.9	0.53852	[2, 2, 1, 2, 2, 1, 2, 2, 2, 3]
encorajando	2.4	0.66332	[2, 3, 2, 3, 3, 2, 3, 2, 1, 3]
encorajadoramente	2.0	0.7746	[1, 1, 1, 3, 2, 2, 2, 3, 2, 3]
endossar	1.3	0.9	[0, 1, 0, 1, 3, 2, 2, 2, 1, 1]
aprovado	1.0	0.89443	[1, 2, 0, 1, 1, 0, 1, 0, 3, 1]
endosso	1.3	0.9	[0, 1, 2, 2, 1, 2, 0, 1, 3, 1]
endossa	1.4	0.4899	[1, 2, 1, 2, 1, 1, 1, 2, 2, 1]
inimigos	-2.2	0.6	[-2, -3, -1, -2, -2, -3, -2, -3, -2, -2]
inimigo	-2.5	0.92195	[-3, -2, -3, -3, -3, -4, -1, -3, -1, -2]
energetico	1.9	0.53852	[2, 1, 3, 2, 2, 2, 1, 2, 2, 2]
energicamente	1.8	0.6	[2, 2, 1, 1, 2, 2, 3, 1, 2, 2]
energetica	0.3	0.64031	[1, 0, 0, 0, 0, 0, 2, 0, 0, 0]
energias	0.9	1.04403	[1, 0, 0, 2, 0, 1, 3, 2, 0, 0]
energizar	2.2	0.4	[2, 2, 2, 2, 2, 2, 3, 2, 3, 2]
energizado	2.1	0.53852	[2, 3, 1, 2, 2, 2, 3, 2, 2, 2]
energias	2.2	0.6	[3, 3, 2, 2, 1, 3, 2, 2, 2, 2]
energizando	1.9	0.7	[2, 3, 1, 2, 2, 3, 2, 1, 1, 2]
energizacao	1.6	0.66332	[1, 2, 1, 3, 1, 1, 2, 2, 2, 1]
energizacoes	1.5	1.11803	[1, 0, 3, 1, 3, 0, 1, 1, 2, 3]
energizar	2.1	0.7	[2, 2, 2, 1, 3, 2, 3, 2, 3, 1]
energizado	2.3	0.64031	[3, 2, 3, 3, 3, 2, 2, 2, 1, 2]
energizador	2.1	0.53852	[3, 2, 2, 2, 2, 2, 2, 3, 1, 2]
energizantes	1.7	0.9	[2, 0, 2, 3, 3, 1, 1, 2, 2, 1]
energiza	2.1	0.53852	[3, 2, 3, 2, 2, 2, 2, 2, 1, 2]
energizando	2.0	0.63246	[3, 3, 2, 1, 2, 2, 1, 2, 2, 2]
energia	1.1	0.83066	[0, 2, 0, 2, 1, 1, 2, 1, 2, 0]
se empenhar	1.4	0.8	[1, 2, 3, 2, 1, 1, 0, 1, 2, 1]
acionado	1.7	1.1	[1, 1, 2, 2, 1, 0, 2, 3, 4, 1]
noivado	2.0	1.34164	[0, 0, 3, 4, 4, 2, 1, 2, 2, 2]
compromissos	0.6	0.8	[1, 0, 0, 2, 0, 2, 0, 0, 1, 0]
engenheiro	1.1	0.7	[1, 1, 0, 2, 1, 0, 2, 1, 2, 1]
envolventes	1.0	0.7746	[1, 1, 1, 0, 2, 1, 0, 2, 2, 0]
envolve	1.0	0.7746	[1, 1, 0, 2, 1, 0, 1, 2, 2, 0]
noivando	1.4	0.4899	[2, 2, 1, 1, 2, 1, 1, 1, 1, 2]
atraente	1.5	0.67082	[1, 2, 3, 1, 1, 1, 1, 1, 2, 2]
absorvido	0.6	1.49666	[0, 2, 0, 2, -2, 2, 3, -1, 0, 0]
apreciar	2.2	0.6	[3, 2, 2, 2, 3, 2, 2, 3, 2, 1]
agradavel	1.9	0.53852	[3, 2, 2, 1, 2, 1, 2, 2, 2, 2]
prazer	1.9	1.13578	[2, 2, 2, 2, 1, 3, 3, 3, -1, 2]
agradavel	1.8	0.4	[2, 2, 2, 1, 2, 1, 2, 2, 2, 2]
gostei	2.3	0.64031	[2, 2, 1, 3, 3, 3, 2, 2, 2, 3]
desfrutador	2.2	0.6	[2, 2, 1, 3, 3, 2, 2, 2, 2, 3]
apreciadores	2.2	0.74833	[2, 4, 2, 2, 2, 2, 2, 3, 2, 1]
desfrutando	2.4	0.66332	[2, 2, 2, 3, 3, 3, 1, 3, 2, 3]
prazer	2.6	0.4899	[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]
prazeres	2.0	0.7746	[3, 1, 1, 3, 2, 1, 2, 2, 2, 3]
goza	2.3	0.45826	[2, 3, 2, 2, 2, 3, 2, 3, 2, 2]
ilumine	2.3	1.1	[2, 2, 1, 3, 2, 1, 1, 4, 3, 4]
iluminado	2.2	0.87178	[4, 2, 3, 1, 2, 2, 1, 3, 2, 2]
esclarecedor	2.3	0.64031	[3, 2, 2, 2, 2, 2, 2, 4, 2, 2]
ilumina	1.7	1.00499	[2, 1, 1, 1, 1, 2, 4, 1, 3, 1]
tedio	-1.2	0.6	[-1, -1, -1, -2, -1, -1, -2, -1, 0, -2]
enrage	-2.6	0.91652	[-3, -3, -3, -4, -1, -1, -3, -2, -3, -3]
enfurecido	-1.7	1.79165	[-3, -3, -3, -3, 2, -1, -3, -1, 1, -3]
enfurece	-1.8	1.6	[-3, -3, -3, -3, 1, -1, -3, -1, 1, -3]
emendor	-2.8	0.74833	[-4, -2, -3, -2, -2, -3, -3, -2, -4, -3]
enrapture	3.0	0.63246	[2, 4, 3, 3, 4, 3, 3, 2, 3, 3]
escravizar	-3.1	0.9434	[-3, -4, -2, -4, -4, -2, -4, -2, -4, -2]
escravizado	-1.7	2.41039	[3, -3, -3, -3, -4, -4, -4, 1, -1, 1]
escravizas	-1.6	2.15407	[2, -2, -3, -2, -4, -4, -4, 1, -1, 1]
garantir	1.6	0.91652	[2, 1, 3, 1, 1, 2, 3, 2, 0, 1]
garantindo	1.1	0.9434	[0, 1, 3, 1, 1, 2, 1, 0, 2, 0]
empreendedor	2.3	0.78102	[3, 2, 1, 3, 3, 2, 1, 2, 3, 3]
entreter	1.3	0.64031	[1, 2, 1, 1, 2, 1, 2, 0, 1, 2]
entretido	1.7	0.64031	[1, 2, 2, 1, 2, 1, 1, 3, 2, 2]
animador	1.6	1.2	[1, 4, 2, 2, 0, 0, 1, 3, 1, 2]
animadores	1.0	0.7746	[0, 1, 2, 2, 0, 0, 1, 1, 2, 1]
divertido	1.9	0.83066	[1, 2, 1, 1, 3, 2, 3, 2, 3, 1]
entretendo	1.9	0.53852	[2, 1, 2, 3, 2, 2, 1, 2, 2, 2]
entretenimento	1.8	0.9798	[2, 0, 4, 2, 2, 1, 2, 2, 1, 2]
entretenimentos	2.3	1.18743	[3, 3, 3, 2, 1, 0, 3, 4, 1, 3]
entretem	2.4	0.66332	[2, 2, 2, 2, 2, 3, 4, 3, 2, 2]
encantar	0.4	1.42829	[2, 2, 0, 2, 0, -1, -2, 2, 0, -1]
entusiasmo	1.6	0.66332	[1, 2, 1, 1, 3, 1, 2, 2, 2, 1]
entusiasmado	2.0	0.63246	[3, 3, 1, 2, 2, 2, 2, 1, 2, 2]
entusiasma	1.7	0.78102	[2, 3, 1, 2, 1, 3, 1, 1, 1, 2]
entusiasmo	1.9	0.9434	[3, 3, 3, 2, 1, 0, 2, 1, 2, 2]
entusiasmos	2.0	0.89443	[1, 3, 2, 2, 3, 2, 0, 2, 3, 2]
entusiasta	1.5	0.67082	[1, 2, 2, 2, 0, 1, 1, 2, 2, 2]
entusiasmado	2.2	0.9798	[1, 2, 3, 4, 2, 3, 2, 1, 1, 3]
com entusiasmo	2.6	0.66332	[3, 3, 3, 2, 3, 3, 3, 3, 2, 1]
entusiastas	1.4	0.91652	[1, 1, 0, 3, 3, 2, 1, 1, 1, 1]
